Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
IKBKG	gene	IKBKG	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Ectodermal dysplasia and immunodeficiency 1, OMIM:300291						False	3	67;33;0	7.5	False		ENSG00000073009	ENSG00000269335	HGNC:5961													
IL11RA	gene	IL11RA	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Craniosynostosis and dental anomalies 614188				21741611		False	3	67;33;0	7.5	False		ENSG00000137070	ENSG00000137070	HGNC:5967													
IL1RN	gene	IL1RN	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Interleukin 1 receptor antagonist deficiency, OMIM:612852						False	3	67;33;0	7.5	False		ENSG00000136689	ENSG00000136689	HGNC:6000													
IMPAD1	gene	IMPAD1	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Chondrodysplasia with joint dislocations, GPAPP type 614078						False	3	67;33;0	7.5	False		ENSG00000104331	ENSG00000104331	HGNC:26019													
INPPL1	gene	INPPL1	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Opsismodysplasia 258480						False	3	67;33;0	7.5	False		ENSG00000165458	ENSG00000165458	HGNC:6080													
KAT6B	gene	KAT6B	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Genitopatellar syndrome 606170;SBBYSS syndrome 603736;GTPTS,Ohdo						False	3	50;50;0	7.5	False		ENSG00000156650	ENSG00000156650	HGNC:17582													
KDELR2	gene	KDELR2	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta, type XXI, OMIM:619131;Increased susceptibility to fractures;Joint hypermobility;Scoliosis;Bowing of the legs and arms				33053334		False	3	100;0;0	7.5	False		ENSG00000136240	ENSG00000136240	HGNC:6305													
KIAA0753	gene	KIAA0753	Expert Review Green;Other	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	?Orofaciodigital syndrome XV 617127;Joubert syndrome;Short-rib skeletal dysplasia				29138412;28220259;26643951		False	3	100;0;0	7.5	False		ENSG00000198920	ENSG00000198920	HGNC:29110													
KIF22	gene	KIF22	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spondyloepimetaphyseal dysplasia with joint laxity, type 2 603546						False	3	67;33;0	7.5	False		ENSG00000079616	ENSG00000079616	HGNC:6391													
KIF24	gene	KIF24	Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Skeletal dysplasia				35748595		False	3	100;0;0	7.5	False		ENSG00000186638	ENSG00000186638	HGNC:19916													
KIF7	gene	KIF7	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 12 200990;Acrocallosal syndrome 200990;Al-Gazali-Bakalinova syndrome 607131;Hydrolethalus syndrome 2 614120						False	3	67;33;0	7.5	False		ENSG00000166813	ENSG00000166813	HGNC:30497													
KMT2D	gene	KMT2D	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Kabuki syndrome 1 - 147920						False	3	50;50;0	7.5	False		ENSG00000167548	ENSG00000167548	HGNC:7133													
LBR	gene	LBR	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Pelger-Huet anomaly with mild skeletal anomalies 618019;Greenberg skeletal dysplasia 215140;Pelger-Huet anomaly 169400						False	3	67;33;0	7.5	False		ENSG00000143815	ENSG00000143815	HGNC:6518													
LEMD3	gene	LEMD3	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Melorheostosis with osteopoikilosis 155950 IC;Osteopoikilosis 166700;Buschke-Ollendorff syndrome 166700						False	3	67;33;0	7.5	False		ENSG00000174106	ENSG00000174106	HGNC:28887													
LIFR	gene	LIFR	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Stuve-Wiedemann syndrome/Schwartz-Jampel type 2 syndrome, OMIM:601559						False	3	75;25;0	7.5	False		ENSG00000113594	ENSG00000113594	HGNC:6597													
LMBR1	gene	LMBR1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Laurin-Sandrow syndrome 135750;Polydactyly, preaxial type II 174500;Hypoplastic or aplastic tibia with polydactyly 188740;Triphalangeal thumb, type I 174500;Triphalangeal thumb-polysyndactyly syndrome 174500;Syndactyly, type IV 186200;Acheiropody 200500				26749485;11090342		False	3	67;33;0	7.5	False		ENSG00000105983	ENSG00000105983	HGNC:13243													
LMNA	gene	LMNA	Emory Genetics Laboratory;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	"Emery-Dreifuss muscular dystrophy 2, 181350;Heart-hand syndrome, Slovenian type 610140;Charcot-Marie-Tooth disease, type 2B1 605588;Emery-Dreifuss muscular dystrophy 3, 616516;Cardiomyopathy, dilated, 1A 115200;Hutchinson-Gilford progeria 176670;Mandibuloacral dysplasia 248370;Lipodystrophy, familial partial, 2 151660;Restrictive dermopathy, lethal 275210;Foundation Trust)	Mandibuloacral dysplasia 248370;616516;Muscular dystrophy, congenital 613205;Muscular dystrophy, limb-girdle, type 1B 159001;Malouf syndrome 212112"						False	3	67;33;0	7.5	False		ENSG00000160789	ENSG00000160789	HGNC:6636													
LMX1B	gene	LMX1B	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Nail-patella syndrome	161200;Nail-patella syndrome 161200"						False	3	75;25;0	7.5	False		ENSG00000136944	ENSG00000136944	HGNC:6654													
LONP1	gene	LONP1	Expert list;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	CODAS (Cerebral, Ocular, Dental, Auricular and Skeletal anomalies) syndrome 600373						False	3	67;33;0	7.5	False		ENSG00000196365	ENSG00000196365	HGNC:9479													
LPIN2	gene	LPIN2	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Majeed syndrome, OMIM:609628;Chronic recurrent multifocal osteomyelitis with congenital dyserythropoietic anemia				29912021		False	3	67;33;0	7.5	False		ENSG00000101577	ENSG00000101577	HGNC:14450													
LRP4	gene	LRP4	Emory Genetics Laboratory;Expert;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Sclerosteosis 2 614305;Cenani-Lenz syndactyly syndrome 212780						False	3	67;33;0	7.5	False		ENSG00000134569	ENSG00000134569	HGNC:6696													
LRP5	gene	LRP5	Emory Genetics Laboratory;Expert;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Exudative vitreoretinopathy 4 601813;[Bone mineral density variability 1] 601884;Osteopetrosis, autosomal dominant 1 607634;Osteosclerosis 144750;van Buchem disease, type 2 607636;Osteoporosis-pseudoglioma syndrome 259770;Hyperostosis, endosteal 144750;{Osteoporosis} 166710						False	3	67;33;0	7.5	False		ENSG00000162337	ENSG00000162337	HGNC:6697													
LRRK1	gene	LRRK1	Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteosclerotic metaphyseal dysplasia (OSMD), OMIM: 615198;Osteosclerotic metaphyseal dysplasia, MONDO:0014080				27829680;27055475;31571209;32119750		False	3	100;0;0	7.5	False		ENSG00000154237	ENSG00000154237	HGNC:18608													
LTBP1	gene	LTBP1	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	inherited cutis laxa MONDO:0100237;Cutis laxa, autosomal recessive, type IIE, OMIM:619451				33991472		False	3	100;0;0	7.5	False		ENSG00000049323	ENSG00000049323	HGNC:6714													
LTBP3	gene	LTBP3	Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Geleophysic dysplasia 3, OMIM:617809;Dental anomalies and short stature, OMIM:610216;geleophysic dysplasia 3,  MONDO:0054722,				27068007;19213025;25899461;25669657;19344874;8721563;33082559		False	3	67;33;0	7.5	False		ENSG00000168056	ENSG00000168056	HGNC:6716													
MAFB	gene	MAFB	Emory Genetics Laboratory;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Multicentric carpotarsal osteolysis syndrome 166300				2387013;30305815;30430035		False	3	67;33;0	7.5	False		ENSG00000204103	ENSG00000204103	HGNC:6408													
MAN2B1	gene	MAN2B1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Mannosidosis, alpha-, types I and II 248500						False	3	67;33;0	7.5	False		ENSG00000104774	ENSG00000104774	HGNC:6826													
MAP3K7	gene	MAP3K7	Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Frontometaphyseal dysplasia 2, 617137				27426733		False	3	67;33;0	7.5	True	Other - please provide details in the comments	ENSG00000135341	ENSG00000135341	HGNC:6859													
MASP1	gene	MASP1	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	3MC syndrome 1 - 257920						False	3	50;50;0	7.5	False		ENSG00000127241	ENSG00000127241	HGNC:6901													
MATN3	gene	MATN3	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	MED;multiple epiphyseal dysplasia;Multiple Epiphyseal Dysplasia, Dominant;Disproportionate Short Stature;Epiphyseal dysplasia, multiple, 5, 607078; {Osteoarthritis susceptibility 2}, 140600;Spondyloepimetaphyseal dysplasia, 608728; Spondyloepimetaphyseal dysplasia, 608728				11479597;30080953;15121775;16199550;16287128		False	3	75;25;0	7.5	False		ENSG00000132031	ENSG00000132031	HGNC:6909													
MBTPS1	gene	MBTPS1	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Skeletal dysplasia;?Spondyloepiphyseal dysplasia, Kondo-Fu type OMIM:618392;spondyloepiphyseal dysplasia, kondo-fu type MONDO:0032721				32857899;32420688;30046013;31070020		False	3	100;0;0	7.5	False		ENSG00000140943	ENSG00000140943	HGNC:15456													
MEGF8	gene	MEGF8	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Carpenter syndrome 2 614976						False	3	67;33;0	7.5	False		ENSG00000105429	ENSG00000105429	HGNC:3233													
MEOX1	gene	MEOX1	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Klippel-Feil syndrome 2 214300						False	3	67;33;0	7.5	False		ENSG00000005102	ENSG00000005102	HGNC:7013													
MESD	gene	MESD	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta, type XX, OMIM:618644;Osteogenesis imperfecta, type 20, MONDO:0032846				31564437		False	3	100;0;0	7.5	False		ENSG00000117899	ENSG00000117899	HGNC:13520													
MESP2	gene	MESP2	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondylocostal dysostosis 2, autosomal recessive 608681				15122512;18485326		False	3	67;33;0	7.5	False		ENSG00000188095	ENSG00000188095	HGNC:29659													
MGP	gene	MGP	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Keutel syndrome, OMIM:245150;spondyloepiphyseal dysplasia, MONDO:0016761				37923733		False	3	75;25;0	7.5	False		ENSG00000111341	ENSG00000111341	HGNC:7060													
MKKS	gene	MKKS	Emory Genetics Laboratory;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Polydactyly;Bardet-Biedl syndrome 6, 605231;McKusick-Kaufman syndrome, 236700						False	3	0;0;0	7.5	False		ENSG00000125863	ENSG00000125863	HGNC:7108													
MKS1	gene	MKS1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome 1 249000;Bardet-Biedl syndrome 13 615990						False	3	67;33;0	7.5	False		ENSG00000011143	ENSG00000011143	HGNC:7121													
MMP13	gene	MMP13	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Metaphyseal anadysplasia 1 602111;Spondyloepimetaphyseal dysplasia, Missouri type 602111;Metaphyseal dysplasia, Spahr type - 250400				24648384		False	3	67;33;0	7.5	False		ENSG00000137745	ENSG00000137745	HGNC:7159													
MMP2	gene	MMP2	Emory Genetics Laboratory;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Multicentric osteolysis, nodulosis, and arthropathy 259600						False	3	67;33;0	7.5	False		ENSG00000087245	ENSG00000087245	HGNC:7166													
MNX1	gene	MNX1	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Currarino syndrome 176450						False	3	67;33;0	7.5	False		ENSG00000130675	ENSG00000130675	HGNC:4979													
MPDU1	gene	MPDU1	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type If 609180						False	3	67;33;0	7.5	False		ENSG00000129255	ENSG00000129255	HGNC:7207													
MSX2	gene	MSX2	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Craniosynostosis, type 2 604757;Parietal foramina with cleidocranial dysplasia 168550;Parietal foramina 1 168500						False	3	67;33;0	7.5	False		ENSG00000120149	ENSG00000120149	HGNC:7392													
MTX2	gene	MTX2	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Skeletal dysplasia;Mandibuloacral dysplasia;lipodystrophy;arterial calcification;Mandibuloacral dysplasia progeroid syndrome, OMIM:619127				32917887		False	3	100;0;0	7.5	False		ENSG00000128654	ENSG00000128654	HGNC:7506													
MYCN	gene	MYCN	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Feingold syndrome (Microcephaly-oculo-digito-esophageal-duodenal) 164280						False	3	67;33;0	7.5	False		ENSG00000134323	ENSG00000134323	HGNC:7559													
MYH3	gene	MYH3	Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Contractures, pterygia, and spondylocarpostarsal fusion syndrome 1A, OMIM:178110;Contractures, pterygia, and spondylocarpotarsal fusion syndrome 1B, OMIM:618469;contractures, pterygia, and spondylocarpotarsal fusion syndrome 1A, MONDO:0008338				25957469;27381093;28205584;29314551;29805041;35169139		False	3	100;0;0	7.5	False		ENSG00000109063	ENSG00000109063	HGNC:7573													
