Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
HHAT	gene	HHAT	Expert list;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Nivelon-Nivelon-Mabille syndrome	600092"			Skeletal dysplasia;HP:0002652	24784881;30912300;33749989		False	3	100;0;0	0.298	True		ENSG00000054392	ENSG00000054392	HGNC:18270													
HOXA13	gene	HOXA13	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Guttmacher syndrome 176305;Hand-foot-uterus syndrome 140000;Hand-foot-genital syndrome 140000			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000106031	ENSG00000106031	HGNC:5102													
HOXD13	gene	HOXD13	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Brachydactyly, type E 113300;Brachydactyly, type D 113200;Syndactyly, type V 186300;Synpolydactyly 1 186000;Brachydactyly-syndactyly syndrome 610713			Skeletal dysplasia;HP:0002652	17236141;12649808;9758628		False	3	100;0;0	0.298	False		ENSG00000128714	ENSG00000128714	HGNC:5136													
HPGD	gene	HPGD	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Digital clubbing, isolated congenital 119900;Cranioosteoarthropathy 259100;Hypertrophic osteoarthropathy, primary, autosomal recessive 1 259100			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000164120	ENSG00000164120	HGNC:5154													
HSPG2	gene	HSPG2	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Dyssegmental dysplasia, Rolland-Desbuquois type (MONDO:0009139);Dyssegmental dysplasia, Silverman-Handmaker type 224410;Schwartz-Jampel syndrome, type 1 255800			Skeletal dysplasia;HP:0002652	38424183;11101850;16927315;11279527		False	3	100;0;0	0.298	False		ENSG00000142798	ENSG00000142798	HGNC:5273													
ICK	gene	ICK	Emory Genetics Laboratory;Expert list;Expert Review;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Endocrine-cerebroosteodysplasia 612651			Skeletal dysplasia;HP:0002652	19185282;27069622		False	3	100;0;0	0.298	False		ENSG00000112144	ENSG00000112144	HGNC:21219													
IDH1	gene	IDH1	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Ollier disease/ Dyschondroplasia 166000;Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria 614875;Maffucci syndrome 614569			Skeletal dysplasia;HP:0002652	22057234;22025298;22057236;24049096		False	3	100;0;0	0.298	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000138413	ENSG00000138413	HGNC:5382													
IDS	gene	IDS	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Mucopolysaccharidosis II 309900			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000010404	ENSG00000010404	HGNC:5389													
IDUA	gene	IDUA	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Mucopolysaccharidosis Is 607016;Mucopolysaccharidosis Ih/s 607015;Mucopolysaccharidosis Ih 607014			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000127415	ENSG00000127415	HGNC:5391													
IFIH1	gene	IFIH1	Expert Review;Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Singleton-Merten syndrome 1, 182250			Skeletal dysplasia;HP:0002652	28319323;25620204		False	3	100;0;0	0.298	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000115267	ENSG00000115267	HGNC:18873													
IFITM5	gene	IFITM5	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Osteogenesis imperfecta, type V MIM#610967			Skeletal dysplasia;HP:0002652	22863190;22863195;32383316;24519609		False	3	100;0;0	0.298	True	Other	ENSG00000206013	ENSG00000206013	HGNC:16644													
IFT122	gene	IFT122	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Cranioectodermal dysplasia 1 218330			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000163913	ENSG00000163913	HGNC:13556													
IFT140	gene	IFT140	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 9 with of without polydactyly, 266920			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000187535	ENSG00000187535	HGNC:29077													
IFT172	gene	IFT172	Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 10 with or without polydactyly, 615630;SRTD10			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000138002	ENSG00000138002	HGNC:30391													
IFT43	gene	IFT43	Emory Genetics Laboratory;Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 18 with polydactyly  - 617866;?Cranioectodermal dysplasia 3 - 614099			Skeletal dysplasia;HP:0002652	24027799;22791528;28400947;26892345;21378380		False	3	100;0;0	0.298	False		ENSG00000119650	ENSG00000119650	HGNC:29669													
IFT52	gene	IFT52	Expert Review Green;NHS GMS;Other;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	SHORT-RIB THORACIC DYSPLASIA 16 WITH OR WITHOUT POLYDACTYLY, SRTD16 #617102			Skeletal dysplasia;HP:0002652	26880018;30242358;27466190;31042281		False	3	100;0;0	0.298	False		ENSG00000101052	ENSG00000101052	HGNC:15901													
IFT74	gene	IFT74	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Jeune syndrome (MONDO:0018770), IFT74-related			Skeletal dysplasia;HP:0002652	PMID:37315079		False	3	100;0;0	0.298	True		ENSG00000096872	ENSG00000096872	HGNC:21424													
IFT80	gene	IFT80	Emory Genetics Laboratory;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 2 with or without polydactyly 611263			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000068885	ENSG00000068885	HGNC:29262													
IHH	gene	IHH	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Acrocapitofemoral dysplasia 607778;Brachydactyly, type A1 112500			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000163501	ENSG00000163501	HGNC:5956													
IKBKG	gene	IKBKG	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Ectodermal, dysplasia, anhidrotic, lymphedema and immunodeficiency 300301;Incontinentia pigmenti 308300			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000073009	ENSG00000269335	HGNC:5961													
IL11RA	gene	IL11RA	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Craniosynostosis and dental anomalies 614188			Skeletal dysplasia;HP:0002652	21741611		False	3	100;0;0	0.298	False		ENSG00000137070	ENSG00000137070	HGNC:5967													
IL1RN	gene	IL1RN	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Interleukin 1 receptor antagonist deficiency	612852;Interleukin 1 receptor antagonist deficiency 612852"			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000136689	ENSG00000136689	HGNC:6000													
IMPAD1	gene	IMPAD1	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Chondrodysplasia with joint dislocations, GPAPP type 614078			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000104331	ENSG00000104331	HGNC:26019													
INPPL1	gene	INPPL1	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Opsismodysplasia 258480			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000165458	ENSG00000165458	HGNC:6080													
KAT6B	gene	KAT6B	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	SBBYSS syndrome 603736;GTPTS,Ohdo;Genitopatellar syndrome 606170			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000156650	ENSG00000156650	HGNC:17582													
KCNJ2	gene	KCNJ2	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Andersen syndrome	MIM#170390"			Skeletal dysplasia;HP:0002652	20301441		False	3	100;0;0	0.298	True		ENSG00000123700	ENSG00000123700	HGNC:6263													
KIAA0586	gene	KIAA0586	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 23 MIM#616490;Short-rib thoracic dysplasia 14 with polydactyly MIM#616546			Skeletal dysplasia;HP:0002652	PMID: 36538006;26096313;26166481		False	3	100;0;0	0.298	True		ENSG00000100578	ENSG00000100578	HGNC:19960													
KIAA0753	gene	KIAA0753	Expert list;Expert Review Green;Other;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	?Orofaciodigital syndrome XV 617127;Joubert syndrome 38, MIM# 619476;Short-rib skeletal dysplasia			Skeletal dysplasia;HP:0002652	28220259;26643951;29138412		False	3	100;0;0	0.298	True		ENSG00000198920	ENSG00000198920	HGNC:29110													
KIF22	gene	KIF22	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spondyloepimetaphyseal dysplasia with joint laxity, type 2 603546			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000079616	ENSG00000079616	HGNC:6391													
KIF5B	gene	KIF5B	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Skeletal dysplasia, MONDO:0018230, KIF5B-related;Kyphomelic dysplasia			Skeletal dysplasia;HP:0002652	PMID: 35342932		False	3	100;0;0	0.298	True		ENSG00000170759	ENSG00000170759	HGNC:6324													
KIF7	gene	KIF7	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Hydrolethalus syndrome 2 614120;Acrocallosal syndrome 200990;Joubert syndrome 12 200990;Al-Gazali-Bakalinova syndrome 607131			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000166813	ENSG00000166813	HGNC:30497													
KMT2D	gene	KMT2D	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Kabuki syndrome 1 - 147920			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000167548	ENSG00000167548	HGNC:7133													
LBR	gene	LBR	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Pelger-Huet anomaly with mild skeletal anomalies 618019;Greenberg skeletal dysplasia 215140;Pelger-Huet anomaly 169400			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000143815	ENSG00000143815	HGNC:6518													
LEMD3	gene	LEMD3	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Melorheostosis with osteopoikilosis 155950 IC;Osteopoikilosis 166700;Buschke-Ollendorff syndrome 166700			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000174106	ENSG00000174106	HGNC:28887													
LFNG	gene	LFNG	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondylocostal dysostosis 3, autosomal recessive MIM#609813			Skeletal dysplasia;HP:0002652	9690472;16385447;30531807;9690473		False	3	100;0;0	0.298	True		ENSG00000106003	ENSG00000106003	HGNC:6560													
LIFR	gene	LIFR	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Stuve-Wiedemann syndrome/Schwartz-Jampel type 2 syndrome 601559			Skeletal dysplasia;HP:0002652			False	3	50;50;0	0.298	False		ENSG00000113594	ENSG00000113594	HGNC:6597													
LMBR1	gene	LMBR1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Laurin-Sandrow syndrome 135750;Polydactyly, preaxial type II 174500;Triphalangeal thumb, type I 174500;Syndactyly, type IV 186200;Acheiropody 200500;Triphalangeal thumb-polysyndactyly syndrome 174500;Hypoplastic or aplastic tibia with polydactyly 188740			Skeletal dysplasia;HP:0002652	11090342;26749485		False	3	100;0;0	0.298	False		ENSG00000105983	ENSG00000105983	HGNC:13243													
LMNA	gene	LMNA	Emory Genetics Laboratory;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	"Emery-Dreifuss muscular dystrophy 2, 181350;Heart-hand syndrome, Slovenian type 610140;Foundation Trust)	Mandibuloacral dysplasia 248370;Muscular dystrophy, limb-girdle, type 1B 159001;Malouf syndrome 212112;616516;Cardiomyopathy, dilated, 1A 115200;Lipodystrophy, familial partial, 2 151660;Emery-Dreifuss muscular dystrophy 3, 616516;Charcot-Marie-Tooth disease, type 2B1 605588;Mandibuloacral dysplasia 248370;Restrictive dermopathy, lethal 275210;Hutchinson-Gilford progeria 176670;Muscular dystrophy, congenital 613205"			Skeletal dysplasia;HP:0002652			False	3	0;0;0	0.298	False		ENSG00000160789	ENSG00000160789	HGNC:6636													
LMX1B	gene	LMX1B	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Nail-patella syndrome 161200;Nail-patella syndrome	161200"			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000136944	ENSG00000136944	HGNC:6654													
LONP1	gene	LONP1	Expert list;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	CODAS (Cerebral, Ocular, Dental, Auricular and Skeletal anomalies) syndrome 600373			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000196365	ENSG00000196365	HGNC:9479													
